Highest Layer,Transport Layer,Source IP,Dest IP,Source Port,Dest Port,Packet Length,SYN,ACK,FIN,RST,Packets/Time,Time Between Packets,target
TCP,TCP,192.168.1.4,192.168.1.3,53834,80,60,1,0,0,0,68.909,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53834,80,60,1,0,0,0,68.919,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53835,80,60,1,0,0,0,68.929,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53835,80,60,1,0,0,0,68.940,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53836,80,60,1,0,0,0,68.952,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53836,80,60,1,0,0,0,68.963,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53837,80,60,1,0,0,0,68.975,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53837,80,60,1,0,0,0,68.985,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53838,80,60,1,0,0,0,68.996,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53838,80,60,1,0,0,0,69.006,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53839,80,60,1,0,0,0,69.016,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53839,80,60,1,0,0,0,69.026,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53840,80,60,1,0,0,0,69.037,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53840,80,60,1,0,0,0,69.046,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53841,80,60,1,0,0,0,69.057,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53841,80,60,1,0,0,0,69.070,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53842,80,60,1,0,0,0,69.082,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53842,80,60,1,0,0,0,69.091,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53843,80,60,1,0,0,0,69.103,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53843,80,60,1,0,0,0,69.115,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53844,80,60,1,0,0,0,69.126,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53844,80,60,1,0,0,0,69.136,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53845,80,60,1,0,0,0,69.147,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53845,80,60,1,0,0,0,69.157,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53846,80,60,1,0,0,0,69.168,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53846,80,60,1,0,0,0,69.179,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53847,80,60,1,0,0,0,69.190,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53847,80,60,1,0,0,0,69.201,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53848,80,60,1,0,0,0,69.212,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53848,80,60,1,0,0,0,69.224,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53849,80,60,1,0,0,0,69.236,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53849,80,60,1,0,0,0,69.248,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53850,80,60,1,0,0,0,69.260,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53850,80,60,1,0,0,0,69.272,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53851,80,60,1,0,0,0,69.283,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53851,80,60,1,0,0,0,69.295,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53852,80,60,1,0,0,0,69.307,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53852,80,60,1,0,0,0,69.316,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53853,80,60,1,0,0,0,69.328,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53853,80,60,1,0,0,0,69.340,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53854,80,60,1,0,0,0,69.352,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53854,80,60,1,0,0,0,69.364,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53855,80,60,1,0,0,0,69.376,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53855,80,60,1,0,0,0,69.388,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53856,80,60,1,0,0,0,69.400,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53856,80,60,1,0,0,0,69.411,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53857,80,60,1,0,0,0,69.423,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53857,80,60,1,0,0,0,69.435,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53858,80,60,1,0,0,0,69.447,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53858,80,60,1,0,0,0,69.457,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53859,80,60,1,0,0,0,69.467,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53859,80,60,1,0,0,0,69.476,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53860,80,60,1,0,0,0,69.486,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53860,80,60,1,0,0,0,69.495,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53861,80,60,1,0,0,0,69.506,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53861,80,60,1,0,0,0,69.516,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53862,80,60,1,0,0,0,69.527,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53862,80,60,1,0,0,0,69.539,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53863,80,60,1,0,0,0,69.552,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53863,80,60,1,0,0,0,69.564,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53864,80,60,1,0,0,0,69.576,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53864,80,60,1,0,0,0,69.587,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53865,80,60,1,0,0,0,69.598,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53865,80,60,1,0,0,0,69.609,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53866,80,60,1,0,0,0,69.621,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53866,80,60,1,0,0,0,69.633,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53867,80,60,1,0,0,0,69.645,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53867,80,60,1,0,0,0,69.657,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53868,80,60,1,0,0,0,69.668,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53868,80,60,1,0,0,0,69.680,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53869,80,60,1,0,0,0,69.693,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53869,80,60,1,0,0,0,69.705,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53870,80,60,1,0,0,0,69.717,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53870,80,60,1,0,0,0,69.727,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53871,80,60,1,0,0,0,69.738,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53871,80,60,1,0,0,0,69.748,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53872,80,60,1,0,0,0,69.759,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53872,80,60,1,0,0,0,69.769,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53873,80,60,1,0,0,0,69.779,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53873,80,60,1,0,0,0,69.789,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53874,80,60,1,0,0,0,69.796,0.007,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53874,80,60,1,0,0,0,69.808,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53875,80,60,1,0,0,0,69.817,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53875,80,60,1,0,0,0,69.828,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53876,80,60,1,0,0,0,69.838,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53876,80,60,1,0,0,0,69.848,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53877,80,60,1,0,0,0,69.858,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53877,80,60,1,0,0,0,69.867,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53878,80,60,1,0,0,0,69.877,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53878,80,60,1,0,0,0,69.888,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53879,80,60,1,0,0,0,69.899,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53879,80,60,1,0,0,0,69.910,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53880,80,60,1,0,0,0,69.922,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53880,80,60,1,0,0,0,69.933,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53881,80,60,1,0,0,0,69.945,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53881,80,60,1,0,0,0,69.955,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53882,80,60,1,0,0,0,69.966,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53882,80,60,1,0,0,0,69.977,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53883,80,60,1,0,0,0,69.987,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53883,80,60,1,0,0,0,69.998,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53884,80,60,1,0,0,0,70.011,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53884,80,60,1,0,0,0,70.022,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53885,80,60,1,0,0,0,70.034,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53885,80,60,1,0,0,0,70.047,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53886,80,60,1,0,0,0,70.058,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53886,80,60,1,0,0,0,70.070,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53887,80,60,1,0,0,0,70.082,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53887,80,60,1,0,0,0,70.094,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53888,80,60,1,0,0,0,70.104,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53888,80,60,1,0,0,0,70.114,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53889,80,60,1,0,0,0,70.124,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53889,80,60,1,0,0,0,70.134,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53890,80,60,1,0,0,0,70.145,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53890,80,60,1,0,0,0,70.157,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53891,80,60,1,0,0,0,70.169,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53891,80,60,1,0,0,0,70.180,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53892,80,60,1,0,0,0,70.192,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53892,80,60,1,0,0,0,70.203,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53893,80,60,1,0,0,0,70.214,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53893,80,60,1,0,0,0,70.225,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53894,80,60,1,0,0,0,70.237,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53894,80,60,1,0,0,0,70.249,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53895,80,60,1,0,0,0,70.261,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53895,80,60,1,0,0,0,70.274,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53896,80,60,1,0,0,0,70.285,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53896,80,60,1,0,0,0,70.296,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53897,80,60,1,0,0,0,70.308,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53897,80,60,1,0,0,0,70.320,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53898,80,60,1,0,0,0,70.330,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53898,80,60,1,0,0,0,70.343,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53899,80,60,1,0,0,0,70.353,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53899,80,60,1,0,0,0,70.363,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53900,80,60,1,0,0,0,70.374,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53900,80,60,1,0,0,0,70.385,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53901,80,60,1,0,0,0,70.396,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53901,80,60,1,0,0,0,70.406,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53902,80,60,1,0,0,0,70.416,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53902,80,60,1,0,0,0,70.427,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53903,80,60,1,0,0,0,70.438,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53903,80,60,1,0,0,0,70.449,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53904,80,60,1,0,0,0,70.459,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53904,80,60,1,0,0,0,70.471,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53905,80,60,1,0,0,0,70.484,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53905,80,60,1,0,0,0,70.495,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53906,80,60,1,0,0,0,70.507,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53906,80,60,1,0,0,0,70.518,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53907,80,60,1,0,0,0,70.530,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53907,80,60,1,0,0,0,70.543,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53908,80,60,1,0,0,0,70.554,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53908,80,60,1,0,0,0,70.566,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53909,80,60,1,0,0,0,70.578,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53909,80,60,1,0,0,0,70.589,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53910,80,60,1,0,0,0,70.599,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53910,80,60,1,0,0,0,70.610,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53911,80,60,1,0,0,0,70.620,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53911,80,60,1,0,0,0,70.630,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53912,80,60,1,0,0,0,70.640,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53912,80,60,1,0,0,0,70.652,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53913,80,60,1,0,0,0,70.662,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53913,80,60,1,0,0,0,70.673,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53914,80,60,1,0,0,0,70.683,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53914,80,60,1,0,0,0,70.694,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53915,80,60,1,0,0,0,70.706,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53915,80,60,1,0,0,0,70.719,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53916,80,60,1,0,0,0,70.730,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53916,80,60,1,0,0,0,70.741,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53917,80,60,1,0,0,0,70.752,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53917,80,60,1,0,0,0,70.761,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53918,80,60,1,0,0,0,70.772,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53918,80,60,1,0,0,0,70.781,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53919,80,60,1,0,0,0,70.792,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53919,80,60,1,0,0,0,70.804,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53920,80,60,1,0,0,0,70.815,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53920,80,60,1,0,0,0,70.827,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53921,80,60,1,0,0,0,70.839,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53921,80,60,1,0,0,0,70.849,0.005,192.168.1.4
DATA,UDP,192.168.1.3,142.250.193.110,61888,443,71,0,0,0,0,70.862,0.002,192.168.1.3
DATA,UDP,192.168.1.3,142.250.193.110,61888,443,71,0,0,0,0,70.873,0.003,192.168.1.3
TCP,TCP,192.168.1.4,192.168.1.3,53922,80,60,1,0,0,0,70.884,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53922,80,60,1,0,0,0,70.895,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53923,80,60,1,0,0,0,70.906,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53923,80,60,1,0,0,0,70.917,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53924,80,60,1,0,0,0,70.927,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53924,80,60,1,0,0,0,70.939,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53925,80,60,1,0,0,0,70.948,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53925,80,60,1,0,0,0,70.958,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53926,80,60,1,0,0,0,70.969,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53926,80,60,1,0,0,0,70.978,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53927,80,60,1,0,0,0,70.988,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53927,80,60,1,0,0,0,70.998,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53928,80,60,1,0,0,0,71.010,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53928,80,60,1,0,0,0,71.022,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53929,80,60,1,0,0,0,71.034,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53929,80,60,1,0,0,0,71.045,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53930,80,60,1,0,0,0,71.057,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53930,80,60,1,0,0,0,71.069,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53931,80,60,1,0,0,0,71.080,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53931,80,60,1,0,0,0,71.092,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53932,80,60,1,0,0,0,71.103,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53932,80,60,1,0,0,0,71.112,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53933,80,60,1,0,0,0,71.122,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53933,80,60,1,0,0,0,71.132,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53934,80,60,1,0,0,0,71.145,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53934,80,60,1,0,0,0,71.156,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53935,80,60,1,0,0,0,71.168,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53935,80,60,1,0,0,0,71.181,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53936,80,60,1,0,0,0,71.192,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53936,80,60,1,0,0,0,71.204,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53937,80,60,1,0,0,0,71.216,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53937,80,60,1,0,0,0,71.227,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53938,80,60,1,0,0,0,71.237,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53938,80,60,1,0,0,0,71.250,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53939,80,60,1,0,0,0,71.261,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53939,80,60,1,0,0,0,71.272,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53940,80,60,1,0,0,0,71.284,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53940,80,60,1,0,0,0,71.293,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53941,80,60,1,0,0,0,71.304,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53941,80,60,1,0,0,0,71.316,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53942,80,60,1,0,0,0,71.328,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53942,80,60,1,0,0,0,71.339,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53943,80,60,1,0,0,0,71.350,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53943,80,60,1,0,0,0,71.360,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53944,80,60,1,0,0,0,71.371,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53944,80,60,1,0,0,0,71.381,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53945,80,60,1,0,0,0,71.390,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53945,80,60,1,0,0,0,71.401,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53946,80,60,1,0,0,0,71.413,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53946,80,60,1,0,0,0,71.424,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53947,80,60,1,0,0,0,71.435,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53947,80,60,1,0,0,0,71.446,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53948,80,60,1,0,0,0,71.457,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53948,80,60,1,0,0,0,71.467,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53949,80,60,1,0,0,0,71.477,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53949,80,60,1,0,0,0,71.488,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53950,80,60,1,0,0,0,71.498,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53950,80,60,1,0,0,0,71.509,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53951,80,60,1,0,0,0,71.521,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53951,80,60,1,0,0,0,71.532,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53952,80,60,1,0,0,0,71.543,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53952,80,60,1,0,0,0,71.554,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53953,80,60,1,0,0,0,71.565,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53953,80,60,1,0,0,0,71.576,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53954,80,60,1,0,0,0,71.586,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53954,80,60,1,0,0,0,71.595,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53955,80,60,1,0,0,0,71.608,0.002,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53955,80,60,1,0,0,0,71.619,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53956,80,60,1,0,0,0,71.631,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53956,80,60,1,0,0,0,71.641,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53957,80,60,1,0,0,0,71.652,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53957,80,60,1,0,0,0,71.663,0.003,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53958,80,60,1,0,0,0,71.672,0.004,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53958,80,60,1,0,0,0,71.682,0.005,192.168.1.4
TCP,TCP,192.168.1.4,192.168.1.3,53959,80,60,1,0,0,0,71.693,0.004,192.168.1.4
